chassis,variant,mc_idx,alpha,r_max,kd_max,beta_ATPM,Ka_r,Ki_r,PFL_inh_K,gamma_NADH,EtOH,peak_S,X_final,yield
WT,A,106,0.6152830536776376,13.817676726162311,4.293721835206552,0.1323125849928289,2.1547090997791933,13.714213802030349,0.8406415215704004,0.0122801437845703,20.87776881276228,5.260670108943802,0.367966947928726,1.34106363474228
WT,A,107,0.5076509298807708,8.593470419791375,3.900247573998053,0.114793468814648,2.3190955200554333,12.810083867050231,0.5232276239364037,0.0370362234745267,19.74919216567807,4.34041545048059,0.4136964920992257,1.1647034202301534
WT,A,108,0.665005361796118,7.614300797858737,5.143661130532806,0.0701101288527147,0.904561898520558,12.273819300727425,0.7492115104906849,0.0336827738173588,22.070482928842075,5.68579584335681,0.3408390976847113,1.4867430752584332
WT,A,109,0.5110729308658257,13.034581437044604,2.6647722506782827,0.0801764596097084,1.629796149740283,13.461895637118191,1.112227488919154,0.032917940782681,22.07169823593173,4.36967355890281,0.3834072538330155,1.3588197183067818
WT,A,110,0.6073975859109974,6.131855438013264,2.5151061176268885,0.0786656480833331,2.986009657899314,10.297033090075686,1.1332515608664506,0.0195949983044429,18.949157934589625,5.193249359539028,0.4311834513562224,1.0861809354673375
WT,A,111,0.6113891525561863,13.690501854321806,4.713930965032932,0.0852455314470969,1.8611834012024588,13.942198597084367,1.023393536779703,0.0356232167074735,21.34661906261624,5.2273772543553925,0.3618439503071423,1.383985675462
WT,A,112,0.5504389469141623,11.85629465533088,4.793444818081406,0.0725943586514968,2.251520114578688,9.623069499616642,1.391742754128325,0.0130683257685565,20.52571137373188,4.706252996116088,0.3919653789999356,1.25856962799456
WT,A,113,0.503853869471834,6.832510578206454,4.836041424388478,0.073825490678429,1.4676320847549666,10.471758847648552,0.7844824489840359,0.0346013320646271,20.84435531618121,4.30795058398418,0.3986285079018432,1.2561165966448444
WT,A,114,0.5164493473660381,13.88836489517093,4.7558247777880975,0.1051444465816866,2.398530920353103,9.33149986491983,0.6278367464692733,0.0375941811245915,20.441040785134778,4.415641919979626,0.3940594747515677,1.2481303003398396
WT,A,115,0.6933163485780163,6.479007008267436,5.053868198980348,0.1169969151012245,1.7958584350592175,10.877676130007169,0.47747938530851,0.0262889597985438,19.376574667975568,5.92785478034204,0.358890737723373,1.2863350978996495
WT,A,116,0.6867247101206511,12.659156282598858,3.045954932101952,0.1042526217028745,1.936100798348317,10.744893470239388,0.454806679548997,0.0276983063640081,21.332559003393385,5.871496271531566,0.3579914913900048,1.394351111825949
WT,A,117,0.6985630026388469,12.13675350646836,5.318061835737575,0.1178922113950832,1.064370266890524,14.4851660938143,0.9219207444077918,0.0154076294769184,21.900754284501705,5.97271367256214,0.3218993809907334,1.5438080410828503
WT,A,118,0.5839864519875947,7.354378616916227,3.133050031775129,0.087573407139602,1.4176315416216243,11.899866692593193,1.3195142315432613,0.0175975648131463,21.51438223873468,4.993084164493935,0.3841593880481271,1.327627924718343
WT,A,119,0.6573590617064718,9.070808562644515,5.879179646101292,0.0656328110442219,2.1823155811160344,11.703470312874405,0.7336390067094387,0.0108012445351637,19.57071596906266,5.620419977590334,0.3677895183217804,1.2734449638156415
WT,A,120,0.548566718599552,9.496532074364731,5.233255801407408,0.0866853926863006,1.9869368498740776,10.992385463414916,1.2481851812087046,0.0290637133579002,20.39381325616511,4.69024544402617,0.390454769289067,1.254894142138987
WT,A,121,0.5714543780449919,12.332701087532058,4.077404491589461,0.0734230911090603,2.219758435075831,14.456474163934535,0.8200672906420381,0.0202466253929568,20.769466122538415,4.88593493228468,0.3871391367397802,1.2834507015460697
WT,A,122,0.5675053020876405,7.713524926433537,4.453465975558761,0.1258466053092786,2.476672102145756,9.648220024781596,0.8791754294895887,0.0359283365209961,19.30276618573456,4.852170332849326,0.4063632705399324,1.158778693653967
WT,A,123,0.6667257370133649,9.943639787586898,4.560275817420011,0.0958729044390304,0.942217882708508,11.101319717223811,1.1444796384325664,0.0326151980749202,22.52741825209705,5.700505051464269,0.3362759727498962,1.52630031066255
WT,A,124,0.6858663293283253,8.910169116748481,3.6023893578183035,0.1234576652412002,1.814600225407703,11.286458860167448,0.5185048612099716,0.0184129086147719,20.6183665360942,5.864157115757181,0.3619911702928159,1.344045088084088
WT,A,125,0.5799389702620883,12.422948245394837,5.764151253553461,0.0941799472882849,2.8463919239300037,11.585596390497129,1.240715369726856,0.0317555061123379,19.497091053430804,4.958478195740855,0.390184314693658,1.2096596063373477
WT,A,126,0.6405308449928473,9.58239662492232,2.9284747028507425,0.1270662133416675,2.095850549581253,9.839123677467894,1.299418725093454,0.0100086765390962,20.635747455408943,5.476538724688844,0.3816062400755293,1.2898110975734978
